xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,depthwise_1,depthwise,112:112:1,112:112:1,1,354.467,354.467,354.467,354.467,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,depthwise_1,depthwise,14:14:1,14:14:1,6,28508.3,3460.37,4751.38,6196.77,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,depthwise_1,depthwise,28:28:1,28:28:1,2,5034.36,2315.81,2517.18,2718.55,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,depthwise_1,depthwise,56:56:1,56:56:1,2,2505.7,950.831,1252.85,1554.87,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,depthwise_1,depthwise,7:7:1,7:7:1,2,13926.3,6806.68,6963.14,7119.61,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,pointwise_1,pointwise,112:112:1,112:112:1,1,674.735,674.735,674.735,674.735,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,pointwise_1,pointwise,14:14:1,14:14:1,6,31547.3,3735.73,5257.88,6744.81,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,pointwise_1,pointwise,28:28:1,28:28:1,2,5995.5,2632.21,2997.75,3363.29,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,pointwise_1,pointwise,56:56:1,56:56:1,2,3448.23,1394.25,1724.12,2053.98,300,
xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,pointwise_1,pointwise,7:7:1,7:7:1,2,14732.9,7045.44,7366.47,7687.5,300,


Data Transfer: Host and Global Memory
Context:Number of Devices,Transfer Type,Number Of Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Size (KB),Total Time (ms),Average Time (ms),


Data Transfer: Kernels and Global Memory
Device,Compute Unit/Port Name,Kernel Arguments,Memory Resources,Transfer Type,Number Of Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Size (KB),Average Latency (ns),


Top Data Transfer: Kernels and Global Memory
Device,Compute Unit,Number of Transfers,Average Bytes per Transfer,Transfer Efficiency (%),Total Data Transfer (MB),Total Write (MB),Total Read (MB),Total Transfer Rate (MB/s),


Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,2861.19,502.142,28:28:1,28:28:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,5112.03,496.091,14:14:1,14:14:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,6249.86,495.055,14:14:1,14:14:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,4527.67,450.18,14:14:1,14:14:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,7248.68,438.869,7:7:1,7:7:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,1622.88,431.15,56:56:1,56:56:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,3914.47,427.096,14:14:1,14:14:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,5715.81,423.592,14:14:1,14:14:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,2365.2,267.062,28:28:1,28:28:1,
9361504,pointwise,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,3492.82,242.957,14:14:1,14:14:1,


Top Buffer Writes
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
2220032,0,0,1059.24,N/A,836.096,N/A,
2220032,0,0,2791.9,N/A,1065.98,N/A,
10276864,0,0,839.622,N/A,3213.82,N/A,
3096576,0,0,7198.61,N/A,4399.1,N/A,
2228224,0,0,276.187,N/A,1606.91,N/A,
7888896,0,0,1576.11,N/A,1671.68,N/A,
2232320,0,0,2258.54,N/A,1610.75,N/A,
2220032,0,0,4490.9,N/A,1452.03,N/A,
2646016,0,0,5076.21,N/A,1452.03,N/A,
2244608,0,0,5681.53,N/A,1452.03,N/A,


Top Buffer Reads
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
7057408,0,0,674.863,N/A,3211.26,N/A,
9564160,0,0,2054.11,N/A,1605.63,N/A,
610304,0,0,193.173,N/A,1605.63,N/A,
3059712,0,0,1394.44,N/A,1605.63,N/A,
2646016,0,0,3806.16,N/A,401.408,N/A,
13488128,0,0,951.053,N/A,802.816,N/A,
3289088,0,0,3363.5,N/A,802.816,N/A,
6414336,0,0,2718.68,N/A,802.816,N/A,
3833856,0,0,354.606,N/A,1605.63,N/A,
3452928,0,0,4341.65,N/A,401.408,N/A,


PRC Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,7635.714387,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|avgPool_1,1,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|convolute_1,1,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|depthwise_1,1,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|pointwise_1,1,
MEMORY_BIT_WIDTH,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,512,
MIGRATE_MEM,host,0,
DDR_BANKS,,4,
PORT_BIT_WIDTH,avgPool_1/m_axi_gmem,32,
PORT_BIT_WIDTH,pointwise_1/m_axi_gmem,32,
PORT_BIT_WIDTH,convolute_1/m_axi_gmem,32,
PORT_BIT_WIDTH,depthwise_1/m_axi_gmem,32,
KERNEL_COUNT,avgPool,1,
KERNEL_COUNT,convolute,1,
KERNEL_COUNT,depthwise,1,
KERNEL_COUNT,pointwise,1,
OBJECTS_RELEASED,all,1,

